Ticker,Company,Sector,Region,Manual_Rating,Default_Event,ReportDate,Year,TotalAssets,TotalLiabilities,TotalEquity,TotalDebt,Cash,Revenue,EBITDA,EBIT,NetIncome,InterestExpense,OperatingCashFlow,MarketCap,SharePrice,Return_1Y,Volatility_1Y,ROA,ROE,NetMargin,EBITDAMargin,DebtToEquity,DebtToAssets,InterestCoverage,OCF_to_Debt,CurrentRatio,MarketCap_to_Assets,X1,X2,X3,X4,Z_Score,O_Score,ROA_Lag1,DE_Lag1,Slope_Leverage,default_within_1y
ABBV,AbbVie,Healthcare,US,A-,0,2023-12-31,2023,134711000000.0,124314000000.0,10360000000.0,59385000000.0,12814000000.0,54318000000.0,17172000000.0,8474000000.0,4863000000.0,2224000000.0,22839000000.0,263346095159.9565,144.45388793945312,-0.0070792927566596,0.1961534813884203,0.036099501896652834,0.4694015444015443,0.0895283331492323,0.31613829669722743,5.732142857142856,0.4408325971895391,3.8102517985611493,0.38459206870421825,1.0836349888186367,1.954896743101577,0.0769053752106361,0.06290503373889289,2.1183945103524664,0.40321874234472316,1.9741285101473127,4.505801307985243,0.08527070350491697,3.667033731308682,-0.014993922028068318,0.0
ABBV,AbbVie,Healthcare,US,A-,0,2024-12-31,2024,135161000000.0,131797000000.0,3325000000.0,67144000000.0,5524000000.0,56334000000.0,14910000000.0,6524000000.0,4278000000.0,2808000000.0,18806000000.0,311823820187.3181,170.2471923828125,0.1427919418322576,0.2369579693971081,0.03165114197142667,1.286616541353383,0.0759399297049739,0.2646714240068165,20.19368421052631,0.4967705181228313,2.3233618233618225,0.2800845943047778,1.0255241014590621,2.307054699116743,0.024600291504206093,0.04826836143562122,2.3659401973286047,0.4167918260444951,2.025161886984255,4.780602392702036,0.036099501896652834,5.732142857142856,0.055937920933292196,0.0
ADANIENT.NS,Adani Enterprises,Diverse,IN,A,0,2022-03-31,2022,1017601900000.0,748318200000.0,222565100000.0,416040300000.0,9122300000.0,693043600000.0,41599600000.0,29121800000.0,7765600000.0,19601300000.0,13852800000.0,2281519323396.1694,2011.1612548828125,0.8208511877053171,0.4426329445555105,0.007631275059529665,0.03489136436934632,0.0112050670405152,0.06002450639469147,1.8692971180117637,0.4088438710658854,1.4857075806196527,0.03329677437498242,1.3598518651557585,2.242054897299395,0.21871529524463348,0.028618067635290383,3.0488625338741855,0.6810557252300727,2.867271223044602,3.6539772577075573,0.0,0.0,0.4088438710658854,0.0
ADANIENT.NS,Adani Enterprises,Diverse,IN,A,0,2023-03-31,2023,1414878200000.0,1035977700000.0,330510100000.0,530126000000.0,18823300000.0,1273896500000.0,86774300000.0,62412900000.0,24639800000.0,30033700000.0,176264600000.0,2055508217667.684,1748.0521240234375,-0.1431158058756229,0.7167806605921768,0.01741478524441185,0.07455082310646483,0.019342073708499868,0.06811722930395052,1.6039630861507712,0.37467960139607775,2.0780956059359985,0.3324956708405172,1.3657419459897642,1.45278103632361,0.23359614983113033,0.044111853585700876,1.9841239996456335,0.9003577127699048,2.5167166091874544,3.608769362620754,0.007631275059529665,1.8692971180117637,-0.03416426966980762,0.0
ADANIENT.NS,Adani Enterprises,Diverse,IN,A,0,2024-03-31,2024,1607318500000.0,1165455600000.0,390760900000.0,653101500000.0,23065500000.0,963161500000.0,116865200000.0,86443700000.0,32407800000.0,37194600000.0,103121900000.0,3756090657918.638,3194.26708984375,0.8624407538834129,0.432014141692158,0.02016264977974185,0.08293511454191041,0.033647316675344686,0.1213349993744559,1.6713583677384303,0.40632985932781834,2.324092744645728,0.15789567165287477,1.3791331904879087,2.3368676823657775,0.24311354594624526,0.05378131341112542,3.2228517825292,0.5992349991616471,3.0021606580713756,3.564977694215552,0.01741478524441185,1.6039630861507712,0.03165025793174059,0.0
ADANIENT.NS,Adani Enterprises,Diverse,IN,A,0,2025-03-31,2025,1981355400000.0,1416650900000.0,503139700000.0,918191700000.0,31057800000.0,977110800000.0,195776700000.0,153663400000.0,70990000000.0,48876000000.0,45131000000.0,3084691950627.8184,2591.065673828125,-0.2025572106511798,0.4889513755085424,0.03582900876844205,0.14109401424693777,0.072652968322528,0.2003628452372034,1.8249239724076634,0.4634159525343106,3.1439438579261805,0.04915204526462175,1.398619377575661,1.5568594865049543,0.25393712808918584,0.07755468806858173,2.1774538459883224,0.4931527175790875,2.3602800495054237,3.467467017779849,0.02016264977974185,1.6713583677384303,0.05708609320649227,0.0
ADANIGREEN.NS,Adani Green,Energy,IN,A-,0,2022-03-31,2022,591670000000.0,565530000000.0,26140000000.0,528320000000.0,5670000000.0,51330000000.0,35800000000.0,27310000000.0,4890000000.0,21780000000.0,31270000000.0,2994618065548.115,1914.699951171875,0.6505321930774386,0.4117356271817334,0.008264742170466645,0.18706962509563888,0.09526592635885447,0.6974478862263783,20.211170619739864,0.8929301806750385,1.2539026629935721,0.059187613567534825,1.0462221279154067,5.061297793614878,0.04418003278854767,0.04615748643669613,5.295241747649312,0.08675444082005172,3.469235233996993,4.754305609545862,0.0,0.0,0.8929301806750385,0.0
ADANIGREEN.NS,Adani Green,Energy,IN,A-,0,2023-03-31,2023,673610000000.0,600110000000.0,73040000000.0,542240000000.0,10020000000.0,77750000000.0,53610000000.0,40610000000.0,9740000000.0,26350000000.0,72650000000.0,1395770256662.368,881.1500244140625,-0.5469898537484548,0.6738832154496656,0.014459405293864401,0.1333515881708653,0.1252733118971061,0.6895176848874598,7.423877327491786,0.8049761731565743,1.5411764705882354,0.1339812629094128,1.122477545783273,2.072074726714817,0.10843069431867104,0.06028710975193361,2.325857353922394,0.11542287080061163,1.840001578517834,4.411053873903297,0.008264742170466645,20.211170619739864,-0.08795400751846416,0.0
ADANIGREEN.NS,Adani Green,Energy,IN,A-,0,2024-03-31,2024,885380000000.0,710900000000.0,106420000000.0,648580000000.0,16080000000.0,92200000000.0,77630000000.0,58600000000.0,11000000000.0,41890000000.0,77130000000.0,2906937240674.368,1835.1500244140625,1.1913547049544777,0.4868427041725637,0.012424043913347942,0.10336402931779741,0.1193058568329718,0.8419739696312365,6.094531103176095,0.7325442183017461,1.398901885891621,0.11892133584137654,1.2454353636235758,3.28326508468044,0.12019697756895345,0.06618627030201721,4.0890944446115745,0.1041360771646073,2.9202438090109526,3.977388240077706,0.014459405293864401,7.423877327491786,-0.07243195485482823,0.0
ADANIGREEN.NS,Adani Green,Energy,IN,A-,0,2025-03-31,2025,1113980000000.0,888250000000.0,121370000000.0,800400000000.0,22120000000.0,112120000000.0,95500000000.0,70520000000.0,14440000000.0,48370000000.0,83640000000.0,1703864573633.368,1075.6500244140625,-0.4303606436479157,0.5824485011062138,0.012962530745614823,0.1189750350168905,0.12879058151980022,0.8517659650374598,6.5947103897173935,0.7185048205533313,1.4579284680587141,0.10449775112443778,1.254128905150577,1.5295288727206664,0.10895168674482486,0.06330454765794719,1.9182263705413656,0.10064812653728074,1.5912309802271156,3.9479434101150828,0.012424043913347942,6.094531103176095,-0.014039397748414784,0.0
ADANIPORTS.NS,Adani Ports,Infrastructure,IN,AA,0,2022-03-31,2022,996858200000.0,573048300000.0,419882200000.0,473536300000.0,86530200000.0,169790800000.0,113463400000.0,82470400000.0,48860300000.0,25299000000.0,104201400000.0,1598632302136.4502,756.79443359375,0.0589119544137315,0.3917837113475772,0.049014293106080686,0.11636668570375215,0.28776765289992157,0.6682541103522688,1.1277836974275166,0.4750287453120213,3.259828451717459,0.22004944499502996,1.7395709925323921,1.6036707147881717,0.4212055435768096,0.08273032212605565,2.7896990570191904,0.17032593000689566,2.622602079526565,2.727229008097641,0.0,0.0,0.4750287453120213,0.0
ADANIPORTS.NS,Adani Ports,Infrastructure,IN,AA,0,2023-03-31,2023,1147630900000.0,678461100000.0,455559200000.0,524428400000.0,11211100000.0,208519100000.0,114686600000.0,80439500000.0,53088500000.0,25570600000.0,118995000000.0,1343547489335.1406,621.9727172851562,-0.1902290155193375,0.4769726022385314,0.04625921104076232,0.11653479942892164,0.2545977802513055,0.5500052513175052,1.1511750832822605,0.4569660855245358,3.1457807012741195,0.22690418749251567,1.6915205602797272,1.1707139371509956,0.3969561990706245,0.07009178647943341,1.9802866948969375,0.181695264566334,2.077517615771376,2.8171426893437603,0.049014293106080686,1.1277836974275166,-0.018062659787485502,0.0
ADANIPORTS.NS,Adani Ports,Infrastructure,IN,AA,0,2024-03-31,2024,1189178700000.0,643748700000.0,529447700000.0,491666600000.0,15757300000.0,267105600000.0,166937000000.0,128052400000.0,81106400000.0,27115100000.0,150175800000.0,2872225373002.1484,1329.6484375,1.1517535762042188,0.3219233276174716,0.06820371067863897,0.153190579541662,0.30364919342761815,0.6249850246494271,0.9286405437213157,0.41345056045823897,4.722549428178395,0.30544234650065716,1.8472716139077252,2.4153017313563963,0.4452213111452467,0.10768137707141913,4.461718327356853,0.224613508465969,3.79125862259006,2.502083412694829,0.04625921104076232,1.1511750832822605,-0.043515525066296856,0.0
ADANIPORTS.NS,Adani Ports,Infrastructure,IN,AA,0,2025-03-31,2025,1353322300000.0,703588900000.0,624353900000.0,513048200000.0,34063200000.0,304753300000.0,200952300000.0,157163000000.0,110923100000.0,26866800000.0,172262800000.0,2619385486724.577,1212.6004638671875,-0.110598187947387,0.4357679979635989,0.08196354999840023,0.1776606184409195,0.3639766985295975,0.659393351934171,0.8217265880776912,0.37910274588691845,5.849710423273334,0.3357633844149536,1.9234560124527262,1.935522297034917,0.46134900754979064,0.11613124235076892,3.7228919994681227,0.22518900338818032,3.39577611188634,2.3535969221818034,0.06820371067863897,0.9286405437213157,-0.03434781457132052,0.0
ADBE,Adobe,Technology,US,A+,0,2021-11-30,2021,27241000000.0,12444000000.0,14797000000.0,4673000000.0,3844000000.0,15785000000.0,6606000000.0,5818000000.0,4822000000.0,113000000.0,7230000000.0,413181484130.8594,687.489990234375,0.4368507711672764,0.2432400703691074,0.1770125913145626,0.3258768669324863,0.3054798859676908,0.41849857459613554,0.31580725822801914,0.17154289490106825,51.486725663716356,1.5471859619088377,2.1890871102539373,15.167632764247251,0.5431885760434639,0.21357512572959877,33.20326937727896,0.5794574354832789,21.858043268010483,1.7530193458389927,0.0,0.0,0.0,0.0
ADBE,Adobe,Technology,US,A+,0,2022-11-30,2022,27165000000.0,13114000000.0,14051000000.0,4633000000.0,4236000000.0,17606000000.0,6976000000.0,6120000000.0,4756000000.0,112000000.0,7838000000.0,196394779266.35745,326.7799987792969,-0.5121594227223002,0.4699157255728979,0.17507822565801584,0.33848124688634257,0.27013518118823127,0.3962285584459843,0.32972742153583373,0.17055034051168783,54.642857142856656,1.6917763867904163,2.0714503583956074,7.229699218345572,0.5172464568378428,0.22528989508558808,14.975963036934377,0.64811338118903,10.997843605337508,1.8885330388367383,0.1770125913145626,0.31580725822801914,-0.0009925543893804234,0.0
ADBE,Adobe,Technology,US,A+,0,2023-11-30,2023,29779000000.0,13261000000.0,16518000000.0,4080000000.0,7141000000.0,19409000000.0,7784000000.0,6912000000.0,5428000000.0,113000000.0,7302000000.0,371051398803.7109,617.3900146484375,0.7898994803526884,0.3181358256831973,0.18227610060781088,0.3286112120111393,0.2796640733680251,0.4010510587871606,0.24700326916091533,0.13700930185701332,61.16814159291982,1.7897058823529408,2.2456074202548826,12.460169878226631,0.5546861882534672,0.23210987608717554,27.9806499361821,0.6517680244467577,18.871744003147857,1.6797407569092315,0.17507822565801584,0.32972742153583373,-0.033541038654674504,0.0
ADBE,Adobe,Technology,US,A+,0,2024-11-30,2024,30230000000.0,16125000000.0,14105000000.0,6056000000.0,7613000000.0,21505000000.0,7957000000.0,7100000000.0,5560000000.0,169000000.0,8056000000.0,310073925598.14453,515.9299926757812,-0.1576240185563945,0.3444410412802141,0.18392325504465762,0.39418645870258767,0.25854452452917925,0.37000697512206465,0.4293512938674228,0.20033079722130334,42.01183431952637,1.330250990752972,1.8747286821705424,10.257159298648512,0.46658948064836253,0.23486602712537213,19.22939073476865,0.711379424412835,13.583979131565787,2.115282831624214,0.18227610060781088,0.24700326916091533,0.06332149536429002,0.0
AMC,AMC Entertainment,Consumer,US,CCC,1,2021-12-31,2021,10821500000.0,12611000000.0,-1789500000.0,10751400000.0,1592500000.0,2527900000.0,-396900000.0,-821900000.0,-1269100000.0,458100000.0,-614100000.0,33715657541.528656,289.3999938964844,12.65094261705857,3.534667028064712,-0.11727579355911841,0.7091925118748258,-0.5020372641322836,-0.1570077930297875,-6.008046940486173,0.993522154969274,-1.7941497489631044,-0.05711814275350186,0.8581000713662674,3.1156177555356144,-0.1653652451138936,-0.07595065379106407,2.673511818375121,0.23359977821928565,1.3886314175971743,6.178653606246822,0.0,0.0,0.993522154969274,0.0
AMC,AMC Entertainment,Consumer,US,CCC,1,2022-12-31,2022,9135600000.0,11760100000.0,-2624500000.0,10019600000.0,631500000.0,3911400000.0,-196400000.0,-592400000.0,-973600000.0,378700000.0,-628500000.0,5333075027.370842,40.70000076293945,-0.8503676442538991,1.1772345773584385,-0.10657209159770566,0.3709658982663366,-0.24891343253055165,-0.050212200235209885,-3.8177176605067644,1.0967643066684178,-1.5642989173488207,-0.06272705497225436,0.7768301289955016,0.583768447323749,-0.2872827181575375,-0.06484522089408466,0.4534889182380117,0.4281492184421384,0.14151407864542104,6.756129865580803,-0.11727579355911841,-6.008046940486173,0.10324215169914386,0.0
AMC,AMC Entertainment,Consumer,US,CCC,1,2023-12-31,2023,9009200000.0,10857100000.0,-1847900000.0,9142300000.0,884300000.0,4812600000.0,383000000.0,18000000.0,-396600000.0,411200000.0,-215200000.0,1594715249.2196274,6.119999885559082,-0.844274809049161,1.1978211870677968,-0.044021666740665086,0.21462200335516002,-0.08240867722229146,0.07958276191663548,-4.947399751068783,1.0147737867957196,0.04377431906614775,-0.02353893440381523,0.8297980123605749,0.17700964005900935,-0.20511255161390574,0.0019979576432979616,0.1468822474896268,0.5341872752297651,0.38277482200973756,6.1576277582915235,-0.10657209159770566,-3.8177176605067644,-0.08199051987269823,0.0
AMC,AMC Entertainment,Consumer,US,CCC,1,2024-12-31,2024,8247500000.0,10008000000.0,-1760500000.0,8276900000.0,632300000.0,4637200000.0,412700000.0,93200000.0,-352600000.0,443700000.0,-50800000.0,1645238665.9465885,3.9700000286102295,-0.3502455086974393,1.128180958625073,-0.042752349196726276,0.20028401022436818,-0.0760372638661261,0.0889976710083671,-4.701448452144279,1.003564716580782,0.2100518368266842,-0.006137563580567603,0.8240907274180654,0.19948331808991673,-0.21345862382540162,0.011300394058805698,0.16439235271248884,0.5622552288572294,0.44203159228829964,6.195550166717186,-0.044021666740665086,-4.947399751068783,-0.011209070214937666,1.0
AMD,AMD,Technology,US,A-,0,2021-12-31,2021,12419000000.0,4922000000.0,7497000000.0,661000000.0,2535000000.0,16434000000.0,4166000000.0,3703000000.0,3162000000.0,34000000.0,3521000000.0,178824792480.46875,145.14999389648438,0.582706306242452,0.4260037332681898,0.25460987197036794,0.42176870748299317,0.19240598758671046,0.2534988438602896,0.08816860077364277,0.053224897334729036,108.91176470587915,5.326777609682292,2.5231613165379922,14.3992908028399,0.6036717932200659,0.29817215556808113,36.33173353930693,1.3232949512843222,24.830709340107227,1.2178114179885657,0.0,0.0,0.053224897334729036,0.0
AMD,AMD,Technology,US,A-,0,2022-12-31,2022,67580000000.0,12830000000.0,54750000000.0,2863000000.0,4835000000.0,23601000000.0,5534000000.0,1272000000.0,1320000000.0,88000000.0,3565000000.0,106546644477.84424,64.7699966430664,-0.5498957651821776,0.6110929839810626,0.01953240603728914,0.02410958904109589,0.055929833481632135,0.23448158976314562,0.05229223744292238,0.042364604912696065,14.45454545454529,1.245197345441844,5.26734216679657,1.5766002438272304,0.81015093222847,0.01882213672684226,8.304492944492925,0.3492305415803492,6.366220478148847,0.8906481207457828,0.25460987197036794,0.08816860077364277,-0.010860292422032972,0.0
AMD,AMD,Technology,US,A-,0,2023-12-31,2023,67885000000.0,11993000000.0,55892000000.0,3003000000.0,3933000000.0,22680000000.0,4149000000.0,598000000.0,854000000.0,106000000.0,1667000000.0,245142836090.0879,147.41000366210938,1.3025618774079455,0.4693961396618852,0.012580098696324666,0.015279467544550203,0.037654320987654324,0.18293650793650792,0.05372861948042654,0.04423657656330559,5.641509433962211,0.555111555111555,5.660385224714416,3.6111487970845975,0.8233335788465788,0.008809015246372542,20.44049329526289,0.33409442439419607,13.615460446480853,0.8455918096781322,0.01953240603728914,0.05229223744292238,0.0018719716506095246,0.0
AMD,AMD,Technology,US,A-,0,2024-12-31,2024,69226000000.0,11658000000.0,57568000000.0,2212000000.0,3787000000.0,25785000000.0,5258000000.0,2081000000.0,1641000000.0,92000000.0,3041000000.0,205699204101.56247,122.44000244140624,-0.1164670167151895,0.476754991515234,0.02370496634212579,0.028505419677598665,0.06364165212332752,0.20391700601124685,0.03842412451361868,0.031953312339294486,22.61956521739106,1.3747739602169975,5.938068279293188,2.9714154234184047,0.8315950654378412,0.030060959755005345,17.644467670403365,0.3724756594343166,12.056271507393262,0.7709097737844163,0.012580098696324666,0.05372861948042654,-0.012283264224011103,0.0
AMGN,Amgen,Healthcare,US,A-,0,2021-12-31,2021,61165000000.0,54465000000.0,6700000000.0,33309000000.0,7989000000.0,25979000000.0,11296000000.0,7898000000.0,5893000000.0,1197000000.0,9261000000.0,111361767480.46877,199.4658203125,0.0154673951740682,0.1999633068510528,0.09634594948091228,0.87955223880597,0.2268370607028754,0.4348127333615613,4.971492537313432,0.5445761464890051,6.598162071846277,0.27803296406376654,1.123014780134031,1.8206779609330297,0.10953976947600752,0.12912613422709066,2.0446482599920826,0.42473636883838795,2.2090892911542457,4.163263304177225,0.0,0.0,0.5445761464890051,0.0
AMGN,Amgen,Healthcare,US,A-,0,2022-12-31,2022,65121000000.0,61460000000.0,3661000000.0,38945000000.0,7629000000.0,26323000000.0,12169000000.0,8752000000.0,6552000000.0,1406000000.0,9721000000.0,127428080383.30078,238.62936401367188,0.2043190587856231,0.217414223311532,0.10061270557884554,1.7896749521988522,0.24890779926300194,0.4622953310792843,10.637803878721657,0.5980405706300579,6.224751066856326,0.2496084221337784,1.0595671981776766,1.9567893672287093,0.05621842416424809,0.13439597057784738,2.0733498272583923,0.40421676571305726,2.159195473972087,4.417069762442223,0.09634594948091228,4.971492537313432,0.05346442414105279,0.0
AMGN,Amgen,Healthcare,US,A-,0,2023-12-31,2023,97154000000.0,90922000000.0,6232000000.0,64613000000.0,10944000000.0,28190000000.0,14801000000.0,10730000000.0,6717000000.0,2875000000.0,8471000000.0,144964451733.39844,270.7591552734375,0.138936403929637,0.207660636640529,0.06913765773925933,1.0778241335044927,0.23827598439162823,0.5250443419652359,10.367939666238765,0.6650575375177553,3.7321739130434772,0.1311036478727191,1.0685422669980862,1.4921099669946523,0.06414558330073904,0.11044321386664471,1.5943825667429052,0.2901578936533751,1.6882247394199326,4.471859110278527,0.10061270557884554,10.637803878721657,0.06701696688769743,0.0
AMGN,Amgen,Healthcare,US,A-,0,2024-12-31,2024,91839000000.0,85962000000.0,5877000000.0,60099000000.0,11973000000.0,33424000000.0,13356000000.0,7764000000.0,4090000000.0,3155000000.0,11490000000.0,134854534698.48631,251.12576293945312,-0.1017352822160071,0.2564716704254123,0.044534457038948594,0.695933299302365,0.12236716132120631,0.399593106749641,10.226135783563041,0.6543951915852743,2.460855784469096,0.1911845454999251,1.0683674181615133,1.4683798244589588,0.06399242152026917,0.08453924803188188,1.5687691619376738,0.3639412450048454,1.6609731664969827,4.5464345212818085,0.06913765773925933,10.367939666238765,-0.010662345932481054,0.0
AMZN,Amazon,Technology,US,AA,0,2021-12-31,2021,420549000000.0,282304000000.0,138245000000.0,116395000000.0,36220000000.0,469822000000.0,74393000000.0,39960000000.0,33364000000.0,1809000000.0,46327000000.0,1794377487792.9688,168.64450073242188,0.0356041073777106,0.2411263669051386,0.07933439385184604,0.2413396506202756,0.07101412875514557,0.15834294690329528,0.8419472675322797,0.2767691755300809,22.089552238805958,0.39801537866746856,1.48970259011562,4.266750099971629,0.32872507127587985,0.09501865418774032,6.356188675303817,1.1171635172120253,5.638908366744914,3.1183714620650624,0.0,0.0,0.2767691755300809,0.0
AMZN,Amazon,Technology,US,AA,0,2022-12-31,2022,462675000000.0,316632000000.0,146043000000.0,140118000000.0,53888000000.0,513983000000.0,38352000000.0,-3569000000.0,-2722000000.0,2367000000.0,46752000000.0,903588000000.0,84.0,-0.4961521476592685,0.5007732387318875,-0.0058831793375479545,-0.018638346240490815,-0.005295895000418302,0.07461725387804655,0.9594297569893798,0.3028432485005674,-1.5078158005914655,0.3336616280563525,1.4612389145759115,1.952964824120603,0.3156492138109904,-0.007713838007240504,2.8537481998029257,1.1108942562273734,3.176466567258424,3.439403468957692,0.07933439385184604,0.8419472675322797,0.026074072970486473,0.0
