Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02 00:00:00-05:00,116.63317892948872,118.40277036350035,115.49714327626229,116.43655395507812,2605400,0.0,0.0
2015-01-05 00:00:00-05:00,114.64508465296633,116.22535134098577,112.33660008626158,115.05290222167969,4080300,0.0,0.0
2015-01-06 00:00:00-05:00,115.62819662585184,115.70102396865313,110.93112192437039,111.34620666503906,5075800,0.0,0.0
2015-01-07 00:00:00-05:00,112.212805406823,115.48255765975424,111.4263167431371,115.2349624633789,3502400,0.0,0.0
2015-01-08 00:00:00-05:00,116.22534235769459,118.52653734501831,112.98471471058365,114.81985473632812,4560200,0.0,0.0
2015-01-09 00:00:00-05:00,115.61366869030549,115.61366869030549,112.60608952296252,113.40713500976562,3949100,0.0,0.0
2015-01-12 00:00:00-05:00,113.76394653320311,115.05291510215933,112.86822788584416,113.76394653320312,2700700,0.0,0.0
2015-01-13 00:00:00-05:00,115.70832190900116,117.21576148823685,111.71762952975912,112.97746276855469,4570400,0.0,0.0
2015-01-14 00:00:00-05:00,111.32435390816745,113.26872383416877,111.10589411684619,112.99200439453125,3426400,0.0,0.0
2015-01-15 00:00:00-05:00,113.71295094980056,114.87084347474494,110.34853661304861,110.6325454711914,2894000,0.0,0.0
2015-01-16 00:00:00-05:00,111.00395463139877,115.38061856509519,110.71266744074313,115.37332916259766,3513200,0.0,0.0
2015-01-20 00:00:00-05:00,115.94131634772975,116.31998733692093,112.62058356514747,114.76886749267578,3664400,0.0,0.0
2015-01-21 00:00:00-05:00,113.15223029376418,115.25681174704042,113.15223029376418,114.60868835449219,2804900,0.0,0.0
2015-01-22 00:00:00-05:00,115.18400945587561,116.35645889428693,112.22740072733286,116.20353698730469,3783100,0.0,0.0
2015-01-23 00:00:00-05:00,116.37098709172432,116.5239089468031,115.2422300098498,116.37826538085938,2249400,0.0,0.0
2015-01-26 00:00:00-05:00,116.23992456749079,117.59443112842646,114.8198800548713,116.32003021240234,3149600,0.0,0.0
2015-01-27 00:00:00-05:00,115.44612725020916,117.05551801711458,115.26407002422802,115.70829010009766,2876300,0.0,0.0
2015-01-28 00:00:00-05:00,115.2932075924902,117.17931782261861,112.5186460818594,112.61331939697266,4927100,0.0,0.0
2015-01-29 00:00:00-05:00,112.79538554376536,114.21542982327256,111.97248324584146,113.87316131591797,3435500,0.0,0.0
2015-01-30 00:00:00-05:00,113.27599843313536,114.23725472501478,110.34851538116163,110.88011932373047,5318200,0.0,0.0
2015-02-02 00:00:00-05:00,111.71760740218166,112.12541384181222,108.79740216144835,111.05491638183594,3832500,0.0,0.0
2015-02-03 00:00:00-05:00,111.97246563524953,111.97246563524953,108.41142695044744,110.8582763671875,4298400,0.0,0.0
2015-02-04 00:00:00-05:00,109.3290039831922,111.52824717353681,107.35549885311421,110.2902603149414,5827100,0.0,0.0
2015-02-05 00:00:00-05:00,110.90198019255527,112.07442922841369,109.97713744090859,111.68119049072266,3564400,0.0,0.0
2015-02-06 00:00:00-05:00,112.38030659905934,112.70071803072997,109.67129378224953,110.25386810302734,3242700,0.0,0.0
2015-02-09 00:00:00-05:00,109.23432174878485,110.56698180754681,108.65173647708004,109.2416000366211,3236400,0.0,0.0
2015-02-10 00:00:00-05:00,110.17868719213892,111.73803032636567,109.11716719087691,111.69410705566406,4108600,0.79,0.0
2015-02-11 00:00:00-05:00,112.22856776646289,113.64881363161761,111.46719355160356,112.08946990966797,3998700,0.0,0.0
2015-02-12 00:00:00-05:00,113.348616606807,113.348616606807,110.63257886447283,112.14067077636719,2935800,0.0,0.0
2015-02-13 00:00:00-05:00,112.46277424186589,112.60187203090678,109.96637554274182,112.36028289794922,3591400,0.0,0.0
2015-02-17 00:00:00-05:00,112.38961579457549,113.36328952202686,112.00892872600494,112.91671752929688,3895600,0.0,0.0
2015-02-18 00:00:00-05:00,112.90205566720603,114.37354127157202,112.47744537996383,114.04410552978516,3297900,0.0,0.0
2015-02-19 00:00:00-05:00,114.1832074188458,114.5126431723679,113.50236310222654,114.24177551269531,3913900,0.0,0.0
2015-02-20 00:00:00-05:00,114.51996115940393,115.48631796166353,113.51700907249781,115.4204330444336,4411100,0.0,0.0
2015-02-23 00:00:00-05:00,115.72056858387127,116.54781623191911,115.5302195200304,115.97679138183594,3094300,0.0,0.0
2015-02-24 00:00:00-05:00,116.40141573099075,116.4819454591429,114.38818369790756,115.20811462402344,2060500,0.0,0.0
2015-02-25 00:00:00-05:00,115.49361005763092,116.24033913852992,114.01480787970863,115.7278823852539,3262800,0.0,0.0
2015-02-26 00:00:00-05:00,116.0207301963296,116.69424648998113,114.20516404949848,116.37945556640625,3379800,0.0,0.0
2015-02-27 00:00:00-05:00,116.4745816686452,116.57707299308021,115.08361521335114,115.46430206298828,2472000,0.0,0.0
2015-03-02 00:00:00-05:00,116.61370796023031,117.0602798481663,115.39112847014465,116.86262512207031,3483500,0.0,0.0
2015-03-03 00:00:00-05:00,116.69424813781183,116.69424813781183,115.31060907757964,116.07929992675781,2334900,0.0,0.0
2015-03-04 00:00:00-05:00,115.7059666530532,116.94319134367781,114.79817777946072,116.54054260253906,3098600,0.0,0.0
2015-03-05 00:00:00-05:00,117.13345110772494,118.2169324026708,116.29887571541106,116.84062194824219,2470900,0.0,0.0
2015-03-06 00:00:00-05:00,116.03536506021152,117.07492345717304,112.74098561055251,113.38522338867188,4091400,0.0,0.0
2015-03-09 00:00:00-04:00,113.36331317749458,114.01486807293996,111.84789258126774,113.48043823242188,2135000,0.0,0.0
2015-03-10 00:00:00-04:00,111.91371745659688,113.93427716715892,111.48910724453268,112.43350219726562,3509600,0.0,0.0
2015-03-11 00:00:00-04:00,112.82882684166285,112.93864618724575,111.58428578676124,111.78926849365234,2487100,0.0,0.0
2015-03-12 00:00:00-04:00,112.93133568241393,113.30470587620421,111.97230690437169,112.92401885986328,1889400,0.0,0.0
2015-03-13 00:00:00-04:00,112.2138807036348,113.2900455191871,111.70142392735274,112.93132019042969,2737900,0.0,0.0
2015-03-16 00:00:00-04:00,115.47168041840656,119.47618336619333,114.74692394178456,119.35173034667969,5201600,0.0,0.0
2015-03-17 00:00:00-04:00,118.7806670112612,119.88611018355897,118.4073080732393,119.3809814453125,2620800,0.0,0.0
2015-03-18 00:00:00-04:00,119.30777536793985,122.69732914086383,118.47319974002677,121.92131042480469,3690100,0.0,0.0
2015-03-19 00:00:00-04:00,122.74861476242152,123.88334804540928,122.2361578132178,123.80281829833984,3756600,0.0,0.0
2015-03-20 00:00:00-04:00,124.74715082168586,126.18204085633482,123.36351204610824,124.52753448486328,9040600,0.0,0.0
2015-03-23 00:00:00-04:00,123.64902976320435,123.87598527219647,121.30636231386232,121.92131042480469,3879900,0.0,0.0
2015-03-24 00:00:00-04:00,121.5699545439238,123.17322144243678,121.08677607601405,121.5333480834961,2555600,0.0,0.0
2015-03-25 00:00:00-04:00,121.52602819655587,122.10437004213216,117.55081468436259,117.58740997314453,4010100,0.0,0.0
2015-03-26 00:00:00-04:00,116.28425623658013,119.10278498611028,115.200774705618,117.53612518310547,3146500,0.0,0.0
2015-03-27 00:00:00-04:00,118.0558981728826,119.65916441390968,117.86556029572715,119.02957153320312,2438900,0.0,0.0
2015-03-30 00:00:00-04:00,120.43518721256085,121.39422705318158,119.36635036317558,120.28877258300781,2388100,0.0,0.0
2015-03-31 00:00:00-04:00,119.5640150947331,120.12771197156877,116.9285071055166,117.023681640625,3111000,0.0,0.0
2015-04-01 00:00:00-04:00,116.6722601710519,116.68690498345451,113.20950489063912,115.01043701171875,5135000,0.0,0.0
2015-04-02 00:00:00-04:00,115.02506392505107,115.80107137621415,113.49501065468476,114.1172866821289,3015200,0.0,0.0
2015-04-06 00:00:00-04:00,113.32666506187459,115.13491438695667,113.18025041898042,113.67806243896484,3185700,0.0,0.0
2015-04-07 00:00:00-04:00,113.92697200393314,116.7455014431604,113.67806598617408,115.1422348022461,2942600,0.0,0.0
2015-04-08 00:00:00-04:00,115.4350612174041,117.85826993095742,115.42042757252797,117.37509155273438,3031200,0.0,0.0
2015-04-09 00:00:00-04:00,118.03397797271072,118.4512714896368,116.45268398043362,118.22432708740234,2860600,0.0,0.0
2015-04-10 00:00:00-04:00,118.29750347559063,119.834885027416,117.36043643261603,119.60794067382812,2407200,0.0,0.0
2015-04-13 00:00:00-04:00,119.19797955751179,120.58893535805765,118.84657102562426,118.95639038085938,1767700,0.0,0.0
2015-04-14 00:00:00-04:00,118.96374810543985,119.67387106471182,117.54350218689589,119.01499938964844,2099400,0.0,0.0
2015-04-15 00:00:00-04:00,119.4176353714559,121.46015764385646,119.22729739852002,121.1380386352539,3659300,0.0,0.0
2015-04-16 00:00:00-04:00,121.81885275106517,122.72664152584261,120.84519022492043,122.16293334960938,3085600,0.0,0.0
2015-04-17 00:00:00-04:00,120.79393788223345,121.15998011824023,118.39270170768687,119.75437927246094,4249700,0.0,0.0
2015-04-20 00:00:00-04:00,120.53033975512015,121.56258113680161,119.37364540249185,121.50401306152344,2760900,0.0,0.0
2015-04-21 00:00:00-04:00,122.32397165643683,123.63440890171044,122.30933801232031,123.32693481445312,3794800,0.0,0.0
2015-04-22 00:00:00-04:00,126.67989764159068,127.08987434718802,122.26542897666697,123.79549407958984,5352200,0.0,0.0
2015-04-23 00:00:00-04:00,122.94627986312265,124.12493642345672,121.95064443842604,123.84674072265625,3668100,0.0,0.0
2015-04-24 00:00:00-04:00,123.09997134311044,123.90526854641203,121.56991782755738,122.92427825927734,2548300,0.0,0.0
2015-04-27 00:00:00-04:00,123.3488900979415,123.51726636237437,118.26822317102877,118.8758544921875,4386200,0.0,0.0
2015-04-28 00:00:00-04:00,118.70747321142552,121.01354562271456,117.59471303927712,118.95639038085938,4262800,0.0,0.0
2015-04-29 00:00:00-04:00,118.07058736215485,119.66653738222588,116.78943948611521,117.85095977783203,3281800,0.0,0.0
2015-04-30 00:00:00-04:00,117.01634900458666,118.38535420860892,114.54922854780844,115.60343170166016,4444300,0.0,0.0
2015-05-01 00:00:00-04:00,116.7675090702539,118.3707763426099,116.14523261005307,117.39710235595703,3259800,0.0,0.0
2015-05-04 00:00:00-04:00,118.23164304900554,120.03257577774922,118.19503659100684,118.67821502685547,3496200,0.0,0.0
2015-05-05 00:00:00-04:00,118.0925201074772,118.73675788499291,116.5771113708285,116.72352600097656,3086000,0.0,0.0
2015-05-06 00:00:00-04:00,117.13352098268331,117.41903349324967,114.68103341881915,116.36483001708984,3762700,0.0,0.0
2015-05-07 00:00:00-04:00,116.57715510783056,117.0017655140679,115.08369627613726,115.59615325927734,4374000,0.0,0.0
2015-05-08 00:00:00-04:00,116.972438692947,119.22725987275471,116.49658832501497,118.84657287597656,4664200,0.0,0.0
2015-05-11 00:00:00-04:00,118.82464421210072,119.32246752614245,117.86561521721438,117.9022216796875,2723800,0.0,0.0
