Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02 00:00:00-05:00,54.98304652599383,55.365925875712776,53.856080060920235,54.41956329345703,3710300,0.0,0.0
2015-01-05 00:00:00-05:00,54.303968434167246,54.54959255491616,53.372051835747214,53.444297790527344,3778200,0.0,0.0
2015-01-06 00:00:00-05:00,53.675467348092596,53.957208918012434,52.54849555682106,53.437068939208984,4659300,0.0,0.0
2015-01-07 00:00:00-05:00,54.094466488895314,55.58986623824,54.094466488895314,55.45983123779297,6946900,0.0,0.0
2015-01-08 00:00:00-05:00,55.48873691126814,56.16780929539824,55.40205057225121,55.71990966796875,6344900,0.0,0.0
2015-01-09 00:00:00-05:00,55.81381662880375,55.89328276555576,55.141970070913594,55.214210510253906,3215300,0.0,0.0
2015-01-12 00:00:00-05:00,54.961359416785314,55.58263703911173,54.932462142306,55.35868453979492,2842900,0.0,0.0
2015-01-13 00:00:00-05:00,55.54652685643454,56.10278987294302,54.520698178407166,54.867454528808594,4915600,0.0,0.0
2015-01-14 00:00:00-05:00,53.89940751853775,54.210046326903466,53.23478674627345,53.6971321105957,5634900,0.0,0.0
2015-01-15 00:00:00-05:00,55.84271321885333,55.9871940957539,54.23895013193312,54.6651725769043,17296000,0.0,0.0
2015-01-16 00:00:00-05:00,54.41956664583139,54.51347868650836,52.98918138069792,54.13782501220703,9973000,0.0,0.0
2015-01-20 00:00:00-05:00,54.13783076750604,54.282311693382965,52.65687647509446,53.220359802246094,9165600,0.0,0.0
2015-01-21 00:00:00-05:00,53.10474465651722,53.689899224215466,52.79410588975095,53.422603607177734,5034400,0.0,0.0
2015-01-22 00:00:00-05:00,53.798267303505284,54.86021865722542,53.19143559641182,54.737403869628906,4662800,0.0,0.0
2015-01-23 00:00:00-05:00,54.82410749549722,54.853004774591,53.928313889959774,54.39065933227539,3954600,0.0,0.0
2015-01-26 00:00:00-05:00,54.41955374093012,54.5279171539179,54.02222306383898,54.361759185791016,3584800,0.0,0.0
2015-01-27 00:00:00-05:00,54.18116015166126,54.426778765451,53.74048627483367,54.007781982421875,3228200,0.0,0.0
2015-01-28 00:00:00-05:00,54.42678820988785,54.93248243267645,53.55266600248299,53.646583557128906,4174300,0.0,0.0
2015-01-29 00:00:00-05:00,53.646565565631576,54.535133361816406,53.335926743907116,54.535133361816406,4545700,0.0,0.0
2015-01-30 00:00:00-05:00,54.01499713803087,54.275067123464424,53.13365497805285,53.176998138427734,7176900,0.0,0.0
2015-02-02 00:00:00-05:00,52.87358094387772,53.74047715454645,51.94166448603342,53.639339447021484,4926500,0.0,0.0
2015-02-03 00:00:00-05:00,53.978883000121364,54.82410774905186,53.5526550210074,54.809661865234375,4920000,0.0,0.0
2015-02-04 00:00:00-05:00,54.621826171875,55.38036450952979,54.51346276483977,54.621826171875,5670200,0.0,0.0
2015-02-05 00:00:00-05:00,54.86023434222014,55.18531910967058,54.773542498823375,54.867454528808594,3111300,0.0,0.0
2015-02-06 00:00:00-05:00,54.90356908988198,55.409257653178315,54.585704557757445,55.163639068603516,4101400,0.0,0.0
2015-02-09 00:00:00-05:00,54.93970277493421,55.32258212059092,54.260630419034044,54.46290588378906,3112700,0.0,0.0
2015-02-10 00:00:00-05:00,54.61459633291124,55.40925207158175,54.59292475546617,55.37313461303711,2810100,0.0,0.0
2015-02-11 00:00:00-05:00,55.20699310302735,55.40926856819191,54.82411375659541,55.206993103027344,2760400,0.0,0.0
2015-02-12 00:00:00-05:00,55.19251889671148,55.582623741465824,54.79518835716811,55.53205490112305,3751000,0.0,0.0
2015-02-13 00:00:00-05:00,55.633902510118645,55.786642331259365,55.05203731755363,55.36479187011719,2381100,0.52,0.0
2015-02-17 00:00:00-05:00,55.132052107770036,55.85938785827291,54.506542918407064,55.743011474609375,4037200,0.0,0.0
2015-02-18 00:00:00-05:00,55.823003012106724,56.28849731642061,55.59025585994978,56.259403228759766,4545200,0.0,0.0
2015-02-19 00:00:00-05:00,56.17213537327005,56.19395455517412,55.47388825755561,55.772098541259766,5613100,0.0,0.0
2015-02-20 00:00:00-05:00,55.677527398290195,55.910274505615234,55.27749070642117,55.910274505615234,4477600,0.0,0.0
2015-02-23 00:00:00-05:00,55.910297632487804,56.186683202658365,55.48844159186086,55.77937698364258,4264100,0.0,0.0
2015-02-24 00:00:00-05:00,55.88120623383882,56.01212688899902,55.32842951770334,55.968482971191406,4810000,0.0,0.0
2015-02-25 00:00:00-05:00,56.79037508707039,57.02312229852841,55.25569625400518,56.11395263671875,9410300,0.0,0.0
2015-02-26 00:00:00-05:00,56.1066573465792,56.29576612130417,55.473873494112496,55.932098388671875,5283000,0.0,0.0
2015-02-27 00:00:00-05:00,56.026675266145645,56.22305903783677,55.79392803427108,55.88121032714844,4741000,0.0,0.0
2015-03-02 00:00:00-05:00,55.8811898923548,56.848547475422116,55.80845744945321,56.49942398071289,6116300,0.0,0.0
2015-03-03 00:00:00-05:00,56.20850276485838,56.834011919209914,54.608366422968594,56.73218536376953,12906900,0.0,0.0
2015-03-04 00:00:00-05:00,56.688533382343195,57.45950727384029,56.433961505750226,56.52851867675781,8019500,0.0,0.0
2015-03-05 00:00:00-05:00,56.57944645426492,56.90674530936198,56.57944645426492,56.87765121459961,6622300,0.0,0.0
2015-03-06 00:00:00-05:00,56.60127187114002,56.60127187114002,55.89575525556996,56.157596588134766,3927900,0.0,0.0
2015-03-09 00:00:00-04:00,56.08486093292062,57.21223358128459,55.96848454766408,57.14677047729492,4418000,0.0,0.0
2015-03-10 00:00:00-04:00,56.92856493840274,56.986753128382574,56.31033067997784,56.492164611816406,4807000,0.0,0.0
2015-03-11 00:00:00-04:00,57.00128967824486,57.06674721488261,56.16485267671744,56.57215881347656,3829900,0.0,0.0
2015-03-12 00:00:00-04:00,56.80489798109288,57.79407464478825,56.732165545347755,57.677703857421875,4190900,0.0,0.0
2015-03-13 00:00:00-04:00,57.67044621077929,57.968650951330424,57.19767691323495,57.59043884277344,5401500,0.0,0.0
2015-03-16 00:00:00-04:00,57.93956282693849,58.77599441811158,57.90319382335234,58.54324722290039,4452100,0.0,0.0
2015-03-17 00:00:00-04:00,58.52869467721532,59.16874798628421,58.33231096422062,58.93600082397461,5042400,0.0,0.0
2015-03-18 00:00:00-04:00,58.89236335310218,59.19056805815286,58.128658767283596,58.957820892333984,4906600,0.0,0.0
2015-03-19 00:00:00-04:00,58.52140728020428,58.77597356760862,58.455949755926966,58.623233795166016,3991700,0.0,0.0
2015-03-20 00:00:00-04:00,58.76145157579323,59.52515072750529,58.62325601776063,59.13966369628906,5534900,0.0,0.0
2015-03-23 00:00:00-04:00,59.22695067946123,59.81609086457145,59.05966101439721,59.081485748291016,3372500,0.0,0.0
2015-03-24 00:00:00-04:00,58.986914506465304,59.77971317526521,58.848724519490354,59.641517639160156,5686000,0.0,0.0
2015-03-25 00:00:00-04:00,59.69970123916717,59.71424550805386,59.16874386416336,59.36512756347656,5617100,0.0,0.0
2015-03-26 00:00:00-04:00,59.17602146630716,59.17602146630716,58.41959181979122,58.506874084472656,4795000,0.0,0.0
2015-03-27 00:00:00-04:00,58.470517419947484,59.53970180401322,58.4268790529672,59.32149887084961,3752700,0.0,0.0
2015-03-30 00:00:00-04:00,59.576059279467565,60.1870184954767,59.576059279467565,59.743343353271484,3854700,0.0,0.0
2015-03-31 00:00:00-04:00,59.801541496607996,60.23066689139489,59.641526756473574,59.692440032958984,5368000,0.0,0.0
2015-04-01 00:00:00-04:00,59.51787838273145,59.80881375652406,59.10329727854446,59.70698165893555,4961700,0.0,0.0
2015-04-02 00:00:00-04:00,59.64880272039792,60.24521777652859,59.35059241776706,60.128841400146484,3002000,0.0,0.0
2015-04-06 00:00:00-04:00,60.27429922459306,60.81980088888869,59.939725536387314,60.61614227294922,3825800,0.0,0.0
2015-04-07 00:00:00-04:00,60.55068796847908,60.86344249466587,60.0342803646135,60.0851936340332,3021300,0.0,0.0
2015-04-08 00:00:00-04:00,60.20883518348371,60.819799923342984,60.17247173591922,60.47067642211914,3272200,0.0,0.0
2015-04-09 00:00:00-04:00,60.368822185095574,60.81249710532585,60.13607514080488,60.579750061035156,3369900,0.0,0.0
2015-04-10 00:00:00-04:00,60.608880635171104,60.9070853641004,60.33976444880954,60.78343963623047,2811500,0.0,0.0
2015-04-13 00:00:00-04:00,60.70342378364719,61.081641373711555,60.30339256427236,60.33975601196289,2429700,0.0,0.0
2015-04-14 00:00:00-04:00,60.216124088762236,60.652524404877795,59.85245623381075,60.41250228881836,2861100,0.0,0.0
2015-04-15 00:00:00-04:00,60.608894068889086,60.96528706020811,59.55425382030773,59.61244201660156,3841700,0.0,0.0
2015-04-16 00:00:00-04:00,59.590610786814246,59.852452068085675,59.29967541327592,59.583335876464844,4219700,0.0,0.0
2015-04-17 00:00:00-04:00,59.212386969606186,59.270569593497044,58.121383696555746,58.201385498046875,6089800,0.0,0.0
2015-04-20 00:00:00-04:00,58.84874841818325,59.117859140984024,58.47053065497278,58.8632926940918,3898100,0.0,0.0
2015-04-21 00:00:00-04:00,59.32877458319176,59.4815144188172,58.96510672242703,59.09602737426758,2929400,0.0,0.0
2015-04-22 00:00:00-04:00,59.154225845635864,59.40879228259224,58.921478596256875,59.161495208740234,4212600,0.0,0.0
2015-04-23 00:00:00-04:00,59.11784121803449,59.83063260236579,59.07420285440649,59.59061050415039,4628700,0.0,0.0
2015-04-24 00:00:00-04:00,60.34707200931968,60.36889120261588,59.96158479673062,60.15068817138672,3611700,0.0,0.0
2015-04-27 00:00:00-04:00,60.259755081885295,60.32521817331426,59.03783101680511,59.19057083129883,4778900,0.0,0.0
2015-04-28 00:00:00-04:00,59.11784371229973,59.50333073829318,58.819638966375535,59.285133361816406,3233300,0.0,0.0
2015-04-29 00:00:00-04:00,59.05967098070431,59.12513409516979,57.27042538954503,57.36498260498047,6637200,0.0,0.0
2015-04-30 00:00:00-04:00,57.299496022152205,57.73589625969872,57.01583559029047,57.33586502075195,5376700,0.0,0.0
2015-05-01 00:00:00-04:00,57.24129803892399,57.96863349328963,57.16129069501344,57.93227005004883,3066500,0.0,0.0
2015-05-04 00:00:00-04:00,57.9977614227078,58.75419140256812,57.93230385719827,58.31779098510742,2946400,0.0,0.0
