Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-02 00:00:00-05:00,78.09854581231718,78.44639986205563,77.22393267851811,77.9693374633789,18177500,0.0,0.0
2015-01-05 00:00:00-05:00,77.50222453088053,78.76443998031914,76.38908397427544,76.7170639038086,26452200,0.0,0.0
2015-01-06 00:00:00-05:00,76.75682597363587,77.11461332816106,74.8982804712326,75.68344116210938,27399300,0.0,0.0
2015-01-07 00:00:00-05:00,76.28970438439839,76.8860267521408,75.35546120592345,75.68344116210938,22045300,0.0,0.0
2015-01-08 00:00:00-05:00,76.26981676120015,77.75069308515504,75.61386448234238,77.70099639892578,23961000,0.0,0.0
2015-01-09 00:00:00-05:00,77.7208678171074,78.13830025200629,76.72699478833289,77.26368713378906,21157000,0.0,0.0
2015-01-12 00:00:00-05:00,77.36307188934407,77.5220952115009,75.74306160378057,76.24993896484375,19190200,0.0,0.0
2015-01-13 00:00:00-05:00,76.75681760545976,77.60160816621499,75.38526796826591,75.9815902709961,25179600,0.0,0.0
2015-01-14 00:00:00-05:00,75.95177131029241,76.72699102145354,75.56416145471185,75.81262969970703,25918600,0.0,0.0
2015-01-15 00:00:00-05:00,75.93190610799319,76.10086271460418,73.08942844468505,73.59630584716797,34134000,0.0,0.0
2015-01-16 00:00:00-05:00,73.58636846264514,74.85852487323916,73.38758928433337,74.7193832397461,21791500,0.0,0.0
2015-01-20 00:00:00-05:00,75.25606231803106,75.842443729229,74.36157513068342,75.77287292480469,22821600,0.0,0.0
2015-01-21 00:00:00-05:00,75.6933729480105,76.82638758577232,75.38526715518097,76.26981353759766,25096700,0.0,0.0
2015-01-22 00:00:00-05:00,76.69719289950282,77.27364117440206,76.21019715543657,77.17425537109375,19519500,0.0,0.0
2015-01-23 00:00:00-05:00,77.1742519429939,77.71094435619966,76.56798871229762,77.3531494140625,16746500,0.0,0.0
2015-01-26 00:00:00-05:00,77.50221646916226,77.98921209461085,76.81644170286299,77.02515411376953,19260800,0.0,0.0
2015-01-27 00:00:00-05:00,76.23999893403085,76.40895552865817,75.16661424584059,75.3156967163086,20110000,0.0,0.0
2015-01-28 00:00:00-05:00,76.42883272307594,77.16429659594,75.53434553572832,75.77287292480469,53306400,0.0,0.0
2015-01-29 00:00:00-05:00,76.37914676623022,77.54197648173356,73.75532237002521,77.52210235595703,61293500,0.0,0.0
2015-01-30 00:00:00-05:00,77.52209921207485,77.68112254243816,75.28588481172653,75.44490814208984,42649500,0.0,0.0
2015-02-02 00:00:00-05:00,75.64368879378789,75.67350377614407,73.29814746819365,74.53054809570312,41955300,0.0,0.0
2015-02-03 00:00:00-05:00,74.72932161430406,75.1169315208356,73.40746855733745,74.93803405761719,26957700,0.0,0.0
2015-02-04 00:00:00-05:00,74.6299335487096,75.88221588036637,74.5504294570152,75.1666259765625,20277400,0.0,0.0
2015-02-05 00:00:00-05:00,75.24612956534052,75.51447954175676,74.7491930280584,75.14674377441406,15062600,0.0,0.0
2015-02-06 00:00:00-05:00,75.21631072940053,75.2361848535068,73.79507200234568,74.01372528076172,21211000,0.0,0.0
2015-02-09 00:00:00-05:00,73.59630732741282,74.37152714524343,72.99997739125071,73.98391723632812,16194300,0.0,0.0
2015-02-10 00:00:00-05:00,74.39140352790082,74.87839924673295,74.04354944302074,74.72932434082031,15811300,0.0,0.0
2015-02-11 00:00:00-05:00,74.62993124073998,76.27976431044924,74.57030127815062,76.0412368774414,20877400,0.0,0.0
2015-02-12 00:00:00-05:00,76.38909207617267,76.39903293096582,75.42503389280192,75.76295471191406,17235000,0.0,0.0
2015-02-13 00:00:00-05:00,75.99153742648109,76.01141913505559,75.03742014645739,75.27594757080078,18621900,0.0,0.0
2015-02-17 00:00:00-05:00,74.83864530154133,76.43878155293758,74.61999201263257,75.13680267333984,25254400,0.0,0.0
2015-02-18 00:00:00-05:00,75.47472653347518,76.42884381084642,74.98772324920489,76.24000549316406,22426400,0.0,0.0
2015-02-19 00:00:00-05:00,76.51828358395277,79.35082024465652,76.47852775224908,78.93339538574219,45851200,0.0,0.0
2015-02-20 00:00:00-05:00,79.06261495670559,79.84776810068803,78.71475327558474,79.41046905517578,36931700,0.0,0.0
2015-02-23 00:00:00-05:00,79.47008941576932,79.6986835572241,77.89976815227924,78.35694885253906,24139100,0.0,0.0
2015-02-24 00:00:00-05:00,78.0190341487628,78.99303307068004,77.62148341364045,77.9693374633789,18897100,0.0,0.0
2015-02-25 00:00:00-05:00,78.01903723865775,79.70861845153051,78.01903723865775,79.07254028320312,25593800,0.0,0.0
2015-02-26 00:00:00-05:00,79.3905840039619,80.87146044786219,79.2315682439181,79.91734313964844,31111900,0.0,0.0
2015-02-27 00:00:00-05:00,80.18568237715645,80.73231561771048,78.13830620826322,78.48616027832031,30739200,0.0,0.0
2015-03-02 00:00:00-05:00,78.51597064266385,79.37070206893013,78.03890824416538,79.2613754272461,21662500,0.0,0.0
2015-03-03 00:00:00-05:00,79.12223028187097,79.21167521236356,78.03890476690452,79.11228942871094,18635000,0.0,0.0
2015-03-04 00:00:00-05:00,78.81413210562619,80.65279564312216,78.36688470505737,80.40432739257812,28126700,0.0,0.0
2015-03-05 00:00:00-05:00,80.73230693817082,81.48764495690261,80.55340949528188,80.7124252319336,27825700,0.0,0.0
2015-03-06 00:00:00-05:00,80.40432940751107,80.83169511246257,79.34088557183868,79.51978302001953,24488600,0.0,0.0
2015-03-09 00:00:00-04:00,79.19180499695854,79.42039913502542,78.14823526048082,78.95327758789062,18925100,0.0,0.0
2015-03-10 00:00:00-04:00,78.01903600267357,78.77438165908981,77.07485961914062,77.07485961914062,23067100,0.0,0.0
2015-03-11 00:00:00-04:00,77.32332833571044,77.94946564375432,76.78663596482292,77.09473419189453,20215700,0.0,0.0
2015-03-12 00:00:00-04:00,77.62147946754509,78.56566336329173,77.43264875451513,78.44639587402344,16093300,0.0,0.0
2015-03-13 00:00:00-04:00,78.11841821647553,78.89363796243413,77.20405685368588,77.57179260253906,18557300,0.0,0.0
2015-03-16 00:00:00-04:00,77.48234053534368,77.64136385986973,76.88601823366992,77.59166717529297,19305400,0.0,0.0
2015-03-17 00:00:00-04:00,77.87989854423364,79.29119655940809,77.8600168354846,78.87377166748047,22170000,0.0,0.0
2015-03-18 00:00:00-04:00,78.76444313814682,80.74224848307942,78.68493147034802,80.41427612304688,36912400,0.0,0.0
2015-03-19 00:00:00-04:00,80.62299332702096,82.49147213477742,80.50372581827676,82.24300384521484,42099500,0.0,0.0
2015-03-20 00:00:00-04:00,82.87906849075425,84.08165390542938,82.56102943549016,83.28656005859375,44466300,0.0,0.0
2015-03-23 00:00:00-04:00,83.40582707371026,84.43945598707543,82.7896306168588,83.91270446777344,27357300,0.0,0.0
2015-03-24 00:00:00-04:00,84.19099299962315,85.5426610801695,84.00215467608129,84.78731536865234,32576500,0.0,0.0
2015-03-25 00:00:00-04:00,84.97615910765893,84.99603323541133,82.4119644165039,82.4119644165039,37436100,0.0,0.0
2015-03-26 00:00:00-04:00,82.21318731759796,83.2567495645454,81.63673907681729,82.50141143798828,32794800,0.0,0.0
2015-03-27 00:00:00-04:00,82.86913115539933,83.43563848359416,82.37219463653898,82.78962707519531,18372600,0.0,0.0
2015-03-30 00:00:00-04:00,83.29649446539914,83.82324594699304,81.90507831879235,82.69023132324219,24527700,0.0,0.0
2015-03-31 00:00:00-04:00,82.39207387793043,82.98839616618756,81.70629907597764,81.71623992919922,19734300,0.0,0.0
2015-04-01 00:00:00-04:00,81.99452550994194,82.21317879119238,80.3745151902266,81.16960906982422,22058200,0.0,0.0
2015-04-02 00:00:00-04:00,81.74606233990058,82.05416057394339,80.94102755667903,81.06028747558594,19664100,0.0,0.0
2015-04-06 00:00:00-04:00,80.30494714709882,82.30262655973476,80.30494714709882,81.93489837646484,19062900,0.0,0.0
2015-04-07 00:00:00-04:00,82.14361563357916,82.9088946065915,81.71624988477609,81.81563568115234,17467000,0.0,0.0
2015-04-08 00:00:00-04:00,82.1237329808942,82.59085455940934,81.33857230804006,81.77587890625,18966700,0.0,0.0
2015-04-09 00:00:00-04:00,81.9945296209369,82.29269457989118,81.20936897283056,81.66654968261719,15927300,0.0,0.0
2015-04-10 00:00:00-04:00,81.70630248479989,82.10385322110706,81.40814511955672,81.53734588623047,12529700,0.0,0.0
2015-04-13 00:00:00-04:00,81.4280266274278,83.42571376108476,81.41808577289012,82.50141143798828,26883100,0.0,0.0
2015-04-14 00:00:00-04:00,82.66041622751959,83.1772344377881,81.934893178209,83.00827026367188,19634200,0.0,0.0
2015-04-15 00:00:00-04:00,83.03809674980924,83.1474233924337,81.76593287042017,82.20323944091797,22390900,0.0,0.0
2015-04-16 00:00:00-04:00,81.96472556414626,82.56104797887052,81.64668643744994,81.80570220947266,13769700,0.0,0.0
2015-04-17 00:00:00-04:00,80.98078038992728,81.60691768893804,79.87758068501569,80.28506469726562,24215000,0.0,0.0
2015-04-20 00:00:00-04:00,81.04041850749516,82.64055490429728,80.74225352595235,82.58091735839844,28796800,0.0,0.0
2015-04-21 00:00:00-04:00,83.48533503962184,83.9723307042111,83.02815435289423,83.107666015625,27171900,0.0,0.0
2015-04-22 00:00:00-04:00,83.80336726449113,84.22079208576635,83.13747420445941,84.11146545410156,45548000,0.0,0.0
2015-04-23 00:00:00-04:00,83.58472302169776,85.06559176136155,81.90508270263672,81.90508270263672,73728100,0.0,0.0
2015-04-24 00:00:00-04:00,82.26286456459165,82.43182873677031,80.9807750721395,81.03046417236328,29660400,0.0,0.0
2015-04-27 00:00:00-04:00,81.36839388509634,82.42189695058265,81.1298588802447,81.40814971923828,25446000,0.0,0.0
2015-04-28 00:00:00-04:00,81.3286320787445,81.3982028877216,79.73843674308995,80.18567657470703,23775300,0.0,0.0
2015-04-29 00:00:00-04:00,79.51979374311466,80.89133597568474,79.03279043466512,79.97697448730469,26430300,0.0,0.0
2015-04-30 00:00:00-04:00,79.51978443888841,80.463960798404,77.84013656670112,78.2873764038086,28999000,0.0,0.0
2015-05-01 00:00:00-04:00,78.75449547508144,79.27131368844074,77.63142169945924,78.50602722167969,24136400,0.0,0.0
2015-05-04 00:00:00-04:00,78.84395141452251,79.20174632157678,78.14823572518381,78.32713317871094,14692000,0.0,0.0
2015-05-05 00:00:00-04:00,78.06874061906305,78.31720891182563,76.74688748173,77.08480072021484,22311300,0.0,0.0
2015-05-06 00:00:00-04:00,77.49227446707663,78.32712409832013,76.57791318067218,77.62147521972656,28663000,0.0,0.0
2015-05-07 00:00:00-04:00,77.5220895922238,78.45633258555205,77.08478307064055,77.94945526123047,19749400,0.0,0.0
2015-05-08 00:00:00-04:00,78.6153502222598,78.74455856094583,77.55190645021172,78.02896881103516,19943600,0.0,0.0
2015-05-11 00:00:00-04:00,77.99917270745331,78.54579842231361,77.45253940994219,77.53205108642578,18874100,0.0,0.0
2015-05-12 00:00:00-04:00,77.39290422516864,77.41277835162398,76.3195194129729,76.98541259765625,21285300,0.0,0.0
2015-05-13 00:00:00-04:00,77.24380662748707,78.04884128783247,77.17423582452697,77.95939636230469,21512300,0.0,0.0
2015-05-14 00:00:00-04:00,78.45633312941986,81.34849947204734,78.18798318653398,80.87144470214844,49438000,0.0,0.0
2015-05-15 00:00:00-04:00,80.9112242090595,81.02054328955697,79.68875678596724,79.92728424072266,27069900,0.0,0.0
2015-05-18 00:00:00-04:00,79.83781201468045,80.88137401189316,79.73842624103855,80.38443756103516,21613700,0.0,0.0
2015-05-19 00:00:00-04:00,80.75219038760599,81.18949698353768,80.05648224194205,80.135986328125,17955400,0.0,0.0
2015-05-20 00:00:00-04:00,79.97696874070354,80.60310605745525,78.97315479697309,80.05648040771484,23056900,0.0,0.0
2015-05-21 00:00:00-04:00,79.69869146085296,80.42421462440926,79.58936480618274,79.9869155883789,13402700,0.0,0.0
2015-05-22 00:00:00-04:00,79.85770099373404,80.8118182469754,79.75831520160159,80.04653930664062,19567900,0.0,0.0
2015-05-26 00:00:00-04:00,79.93721490307969,80.1061715127098,78.59548771502567,78.84395599365234,16321300,0.0,0.0
2015-05-27 00:00:00-04:00,79.11229642291792,80.16580705419291,78.94333981750633,80.05648040771484,14160900,0.0,0.0
2015-05-28 00:00:00-04:00,79.75831370775146,80.57328932021315,79.50984544074912,79.65892791748047,11982000,0.0,0.0
2015-05-29 00:00:00-04:00,79.46014146973009,79.57940895671119,78.39669768775794,78.70480346679688,16134600,0.0,0.0
2015-06-01 00:00:00-04:00,78.81414809569993,79.88752539300704,78.17806985186951,79.79808044433594,18119000,0.0,0.0
2015-06-02 00:00:00-04:00,79.27131720157178,80.85157172356874,79.0725380404513,79.94715118408203,18923300,0.0,0.0
2015-06-03 00:00:00-04:00,80.851572786404,82.0243433131576,80.75218699586213,81.93489837646484,31775000,0.0,0.0
2015-06-04 00:00:00-04:00,81.63673192235416,82.4417666683979,81.01059462905899,81.54728698730469,20863900,0.0,0.0
2015-06-05 00:00:00-04:00,81.36839161413285,81.95477309039819,81.01059669949134,81.63673400878906,16143100,0.0,0.0
2015-06-08 00:00:00-04:00,81.31870645045319,81.49760393312462,79.63905828440758,80.17575073242188,16915500,0.0,0.0
2015-06-09 00:00:00-04:00,80.10617991041914,80.69256905242864,78.8340234037116,80.17575073242188,16497500,0.0,0.0
